Id;ResourceName;Name;HasBmpCollection;HasBmpItem;HasAct
13332;풍마_백화엽;Huuma Shuriken of Dancing Petals;True;True;True
13336;풍마_대차륜;Trial Ninja's Huuma Shuriken;True;True;True
13337;Huuma_Fluttering_Snow_IL;Illusion Huuma Fluttering Snow;True;True;True
13338;Huuma_Bird_Wing_IL;Illusion Huuma Wing Shuriken;True;True;True
13341;디바풍마수리검;Beginner Kagerou&Oboro's Huuma Shuriken;True;True;True
13345;미라쥬풍마수리검;Clarity Huuma Shuriken;True;True;True
13346;Ein_BHHuuma;Grinder Huuma Shuriken;True;True;True
13347;로얄풍마수리검;Royal Huuma Shuriken;True;True;True
13400;커틀러스;Cutlus;True;True;True
13401;엑스칼리버;Excalibur;True;True;True
13402;커틀러스;Cutlas;True;True;True
13403;태양검;Solar Sword;True;True;True
13404;백금의쇼텔;Platinum Shotel;True;True;True
13405;연검;Curved Sword;True;True;True
13406;엣지;Edger;True;True;True
13407;네이건;Nagan;True;True;True
13408;화이어브랜드;Fire Brand;True;True;True
13409;무형검;Immaterial Sword;True;True;True
13410;스타블레이드;Valorous Gladiator's Blade;True;True;True
13411;스타블레이드;Brave Gladiator's Blade;True;True;True
13412;트윈엣지B;Twin Edge of Nacht Sieger(B);True;True;True
13413;트윈엣지R;Twin Edge of Nacht Sieger(R);True;True;True
13414;엘레멘탈소드;Elemental Sword;True;True;True
13415;폴쳔;Novice Falchion;True;True;True
13416;프람베르그;Glorious Flamberge;True;True;True
13417;레이피어;Glorious Rapier;True;True;True
13418;홀리어벤져;Glorious Holy Avenger;True;True;True
13419;세이버;Holy Saber;True;True;True
13420;홍련의검;Red Lotus Sword;True;True;True
13421;루베르;Ruber;True;True;True
13422;프람베르그;Flamberge;True;True;True
13423;스타블레이드;Eden Saber I;True;True;True
13424;레이피어;Eden Saber II;True;True;True
13425;소드;Traveler's Sword;True;True;True
13426;커틀러스;Cutlas;True;True;True
13427;태양검;Solar Sword;True;True;True
13428;프리스트의검;Frist Sword;True;True;True
13431;크롬메탈소드;Chrome Metal Sword;True;True;True
13433;소드;Academy Sword;True;True;True
13434;블레이드;Eden Saber III;True;True;True
13435;화이어브랜드;Fire Brand;True;True;True
13436;아이스팔시온;Ice Falchion;True;True;True
13437;오키쉬소드;Orcish Sword;True;True;True
13438;매지컬블레이드;Magical Blade;True;True;True
13439;소드;TE WoE Sword;True;True;True
13440;태양검;Ceremonial Sword;True;True;True
13441;타노스의검;Thanos Sword;True;True;True
13442;오래된양산;Old Parasol;True;True;True
13444;팔라;Pala;True;True;True
13446;스타블레이드;Star Dust Blade;True;True;True
13447;별운검;Byeollungum;True;True;True
13448;매지컬블레이드;Magical Blade;True;True;True
13449;글라디오스다이모니쿠스;Gladius Daemonicus;True;True;True
13450;세이버;Saber;True;True;True
13451;서늘한검;Blue Sword;True;True;True
13452;빛나는검;Ru Gold Sword;True;True;True
13453;미스틸테인;Mysteltainn;True;True;True
13454;진홍의세이버;Crimson Saber;True;True;True
13455;사념의세이버;Vicious Mind Saber;True;True;True
13456;결속의검;Unity Sword;True;True;True
13457;결속의대거;Unity Dagger;True;True;True
13460;봉인된매직소드;Sealed Magic Sword;True;True;True
13461;봉인된이블소드;Sealed Evil Sword;True;True;True
13462;봉인된맥시멈소드;Sealed Maximum Sword;True;True;True
13469;Immaterial_Sword_IL;Illusion Immaterial Sword;True;True;True
13473;신의검;God's Sword;True;True;True
13483;빛나는검;Beginner Genetic's Sword;True;True;True
13485;홍련의검;Red Lotus Sword;True;True;True
13492;데몬블레이드;Abyss Blade;True;True;True
13493;Cannon_Rapier_OS;Cannon Rapier-OS;True;True;True
13495;홍련의검;Sealed Red Lotus Sword;True;True;True
15000;본플레이트;Bone Plate;True;True;True
15001;오딘의축복;Odin's Blessing;True;True;True
15002;메테오플레이트;Rune Plate;True;True;True
15003;디바인클로스;Freya's Spiritual Robe;True;True;True
15004;디바인클로스;Freya's Spiritual Robe;True;True;True
15005;디바인클로스;Freya's Spiritual Robe;True;True;True
15006;디바인클로스;Freya's Spiritual Robe;True;True;True
15007;프레이야의외투;Time Keeper Robe;True;True;True
15008;화염의갑옷;Lucius's Fierce of Volcano;True;True;True
15009;은혜의성의;Eden Group Uniform I;True;True;True
15010;은혜의성의;Eden Group Uniform II;True;True;True
15011;은혜의성의;Eden Group Uniform III;True;True;True
15012;퓨엔테로브;Puente Robe;True;True;True
15013;클레르슈츠;Claire Suit;True;True;True
15014;칠흑의갑옷;Ebone Armor;True;True;True
15015;강화어드벤쳐슈츠;Upgrade Adventure Suit;True;True;True
15016;강화롱코트;Upgrade Coat;True;True;True
15017;강화세인트로브;Upgrade Saint Robe;True;True;True
15018;강화타이즈;Upgrade Tight;True;True;True
15019;강화씨프클로스;Upgrade Thief Clothes;True;True;True
15020;강화메일;Upgrade Mail;True;True;True
15021;강화포멀드레스;Upgrade Formal Suit;True;True;True
15022;브라질수영복;Swimming Suit;True;True;True
15023;브륀힐트;Half Brynhild;True;True;True
15024;깔깔이;Army Padding;True;True;True
15025;골든로드로브;Goldenrod Robe;True;True;True
15026;아쿠아로브;Aqua Robe;True;True;True
15027;크림즌로브;Crimson Robe;True;True;True
15028;포레스트로브;Forest Robe;True;True;True
15029;자애의로브;Robe of Affection;True;True;True
15030;심판의로브;Robe of Judgement;True;True;True
15031;인크레디블외투;Eden Group Uniform IV;True;True;True
15032;티덩;Tidung;True;True;True
15033;맨틀;Tutorial Mantle;True;True;True
15034;맨틀;Tutorial Mantle;True;True;True
15036;우르의플레이트;Ur Plate;True;True;True
15037;페오즈의플레이트;Peuz Plate;True;True;True
15038;사바흐의클로스;Sapha's Cloth;True;True;True
15039;나브의클로스;Nab's Cloth;True;True;True
15040;낡은죄수복;Prison Uniform;True;True;True
15041;드래곤의숨결;Boitata Armor;True;True;True
15042;흰날개의슈츠;White Wing Suit;True;True;True
15043;검은날개의슈츠;Black Wing Suit;True;True;True
15044;초록수술복;Green Operation Coat;True;True;True
15045;메일;Armor of Valor;True;True;True
15046;칠흑의갑옷;Siege Plate;True;True;True
15047;클레르슈츠;Siege Suit;True;True;True
15048;오딘의축복;Siege Robe;True;True;True
15049;신의;Invincible God Clothes;True;True;True
15050;성의;Invincible Saint Clothes;True;True;True
15051;버코너워비늘갑옷;Bakonawa Scale Armor;True;True;True
15052;바야니버코너워비늘갑옷;Bakonawa Scale Armor(Bayani);True;True;True
15053;특수닌자슈츠;Special Ninja Suit;True;True;True
15054;닌자비늘갑옷;Ninja Scale Armor;True;True;True
15055;무중암영;Shadow Mist;True;True;True
15056;특수닌자슈츠;Special Ninja Suit;True;True;True
15057;하늘하늘앞치마;White Apron;True;True;True
15058;라이더슈츠;Rider Suit;True;True;True
15060;하늘색스모크;Azure Smock;True;True;True
15061;에길아머;Aegir Armor;True;True;True
15062;롱코트;TE WoE Coat;True;True;True
15063;메일;TE WoE Chain Mail;True;True;True
15064;매직코트;TE WoE Mink Coat;True;True;True
15066;풀플레이트아머;Engraved Armor;True;True;True
15067;글리터링클로스;Rune Suit;True;True;True
15068;천사의가호;Modified Angelic Protection;True;True;True
15069;시드의슈츠;Special Sloth Clothes;False;False;False
15070;천사의예복;Clothes of Happiness;True;True;True
15071;프레이야의외투;Valkyrie Robe;True;True;True
15072;인크레디블외투;Nectar Suit;True;True;True
15073;천사의예복;Anti-Magic Suit;True;True;True
15074;캐스팅의로브;Geffen Magic Robe;True;True;True
15087;청룡의갑옷;Armor of Seiryu;True;True;True
15088;학생교복;School Uniform;True;True;True
15089;글리터링클로스;Lounge Suit;True;True;True
15090;흙빛의갑옷;Gray Armor;True;True;True
15091;흙빛의로브;Gray Robe;True;True;True
15093;용사의플레이트;Heroic Plate;True;True;True
15094;용사의매직코트;Heroic Magic Coat;True;True;True
15095;용사의저지먼트숄;Heroic Judgement Shawl;True;True;True
15096;용사의트레이드메일;Heroic Trade Mail;True;True;True
15097;용사의히든클로스;Heroic Hidden Clothes;True;True;True
15098;용사의타겟슈츠;Heroic Target Suit;True;True;True
15100;얼어붙은흉갑;Frozen Breastplate;True;True;True
15101;굳어진흉갑;Harden Breastplate;True;True;True
15102;헌터메일;Hunter's Mail;True;True;True
15103;기린의갑옷;Kirin Armor;True;True;True
15104;피싱맨메일;Fisherman's Mail;True;True;True
15105;카프탄;Kaftan;True;True;True
15106;엔지니어메일;Engineer Mail;True;True;True
15108;독충의갑옷;Venomous Insect Armor;True;True;True
15110;근력보완장치;Supplement Part STR;True;True;True
15111;강화파츠장갑;Upgrade Part - Plate;True;True;True
15116;비공정갑옷;Airship Armor;True;True;True
15117;펠록의갑옷;Ferlock's Armor;True;True;True
15121;사라의전투로브;Sarah's Battle Robe;True;True;True
15123;휘케바인의슈트;Whikebain Suit;True;True;True
15125;해녀의옷;Clothes of Diver;True;True;True
15126;도람옷;Exclusive Doram Suit;True;True;True
15128;엑셀리온슈츠;Excellion Suit;True;True;True
15129;도람옷;Luxury Doram Suit;True;True;True
15138;에길아머;Aegir Armor;True;True;True
15141;보타니메일;Ancient Armor of Rift;True;True;True
15143;버민클로스;Vermin Clothes;True;True;True
15144;어그리컬클로스;Agricultural Clothes;True;True;True
15145;사룡의갑옷;Evil Dragon Armor;True;True;True
15146;아첨의로브;Flattery Robe;True;True;True
15147;아첨의로브;Abusive Robe;True;True;True
15150;하얀셔츠;White Shirt;True;True;True
15151;하얀친환경셔츠;White Eco Shirt;True;True;True
15152;결속의메일;Unity Mail;True;True;True
15153;결속의맨틀;Unity Mantle;True;True;True
15154;결속의슈트;Unity Suit;True;True;True
15155;결속의로브;Unity Robe;True;True;True
15156;도람옷;Elegant Doram Suit;True;True;True
15162;글리터링클로스;Lounge Suit;True;True;True
15163;의제의로브;Agenda Robe;True;True;True
15164;의제의로브;Consultation Robe;True;True;True
15165;순백의마칭햇;Pure White Marching Hat;True;True;True
15166;로자리오목걸이;Rosario Necklace;True;True;True
15167;프레이야의외투;Enhanced Time Keeper Robe;True;True;True
15169;카르듀이의법의;Kardui's Robe;True;True;True
15174;브라질수영복;Surfer Swimsuit;True;True;True
15175;염룡의갑옷;Flame Dragon Armor;True;True;True
15176;자경단슈츠;Vigilante Suit;True;True;True
15177;원소의로브;Elemental Robe;True;True;True
15178;골든닌자슈츠;Golden Ninja Suit;True;True;True
15179;마인워커베스트;Mine Worker Vest;True;True;True
15180;히피클로스;Hippie Clothes;True;True;True
15181;낙원단갑옷;Awakening Eden Group Uniform I;True;True;True
15182;낙원단갑옷;Awakening Eden Group Uniform II;True;True;True
15183;낙원단갑옷;Awakening Eden Group Uniform III;True;True;True
15184;낙원단갑옷;Awakening Eden Group Uniform IV;True;True;True
15185;낙원단갑옷2;Awakening Eden Group Uniform V;True;True;True
15186;카프라제복;Kafra Costume;True;True;True
15189;아인헤리얼의갑옷;Einherjar Armor;True;True;True
15191;칼리츠버그기사단의갑옷;Khalitzburg Knight Armor;True;True;True
15195;퓨엔테로브;Illusion Puente Robe;True;True;True
15204;Abyss_Dress;Abyss Dress;True;True;True
15205;Holy_Coat;Holy White Coat;True;True;True
15209;Drake_Coat;Drake Coat;True;True;True
15210;브라질수영복;Rental Surfer Swimsuit;True;True;True
15212;YSF01_Plate;YSF01 Plate;True;True;True
15246;True_Hunting_Mail;True Hunting Mail;True;True;True
15247;True_Hunting_Mail;Short-term Hunting Mail;True;True;True
15249;Antonio_Coat;Antonio Coat;True;True;True
15250;디바로브;Beginner's Suit;True;True;True
15278;염룡의갑옷;Soaring Power Armor;True;True;True
15279;해룡의갑옷;Strong Magic Armor;True;True;True
15280;아머쉐도우3;Critical Hit Shadow Armor;True;True;True
15283;Armor_of_Rosary;Mighty Black Threaded Armor;True;True;True
15343;근력보완장치;Supplement Part STR;True;True;True
15344;강화파츠장갑;Upgrade Part - Gloves;True;True;True
15346;치우의갑옷;Unexpected Lucky Armor;True;True;True
15347;독충의갑옷;Hardened Vitality Armor;True;True;True
15348;Goibne_Armor_IL;Illusion Goibne's Armor;True;True;True
15352;Nature_Dress;Dress of Great Nature;True;True;True
15353;기린의갑옷;Brilliant Rapid Armor;True;True;True
15354;현무의갑옷;Excellent Dexterity Armor;True;True;True
15376;Illusion_Armor_A;Illusion Armor Type A;True;True;True
15377;Illusion_Armor_B;Illusion Armor Type B;True;True;True
15378;Lava_Leather_Armor;Lava Leather Armor;True;True;True
15379;Lava_Leather_Suits;Lava Leather Suits;True;True;True
15380;Lava_Leather_Robe;Lava Leather Robe;True;True;True
15383;미라쥬로브;Temporal Transcendent Robe;True;True;True
15384;Rite_Robe;Rite Robe;True;True;True
15388;Schmidt_Suits;King Schmidt's Suit;True;True;True
15389;Schmidt_Manteau;King Schmidt's Manteau;True;True;True
15390;저주받은악마의메일;Regia Hunting Mail;True;True;True
15391;DragonA_Red;Red Dragon Plate;True;True;True
15392;DragonA_Green;Green Dragon Plate;True;True;True
15393;DragonA_Gold;Gold Dragon Plate;True;True;True
15394;DragonA_Purple;Purple Dragon Plate;True;True;True
15395;DragonA_Blue;Blue Dragon Plate;True;True;True
15396;DragonA_Silver;Silver Dragon Plate;True;True;True
15397;CassockA_STR;STR Soutane;True;True;True
15398;CassockA_AGI;AGI Soutane;True;True;True
15399;CassockA_VIT;VIT Soutane;True;True;True
15400;CassockA_DEX;DEX Soutane;True;True;True
15401;CassockA_INT;INT Soutane;True;True;True
15402;CassockA_LUK;LUK Soutane;True;True;True
15405;Fafnir_Scale;Fafnir Scale;True;True;True
15410;어드밴쳐슈츠;High Adventurer Suit;True;True;True
15420;Icefall_Dress;Icefall Dress;True;True;True
16000;에르데;Erde;True;True;True
16001;빨간스퀘어백;Red Square Bag;True;True;True
16002;스터너;Stunner;True;True;True
16003;카르가메이스;Carga Mace;True;True;True
16004;롱메이스;Eden Mace I;True;True;True
16005;쿼드릴;Eden Mace II;True;True;True
16006;메이스;Traveler's Mace;True;True;True
16007;묘르닐;Ephemeral Mjolnir;True;True;True
16008;스패너;Wrench;True;True;True
16010;빨간에테르가방;Red Ether Bag;True;True;True
16013;심판의메이스;Mace of Judgement;True;True;True
16014;모닝스타;Eden Mace III;True;True;True
16015;고양이클럽;Cat Club;True;True;True
16016;참다랑어;Tuna;True;True;True
16017;블러디크로스;Bloody Cross;True;True;True
16018;심판의메이스;Mace of Judgement II;True;True;True
16019;강화메이스;Upgrade Mace;True;True;True
16020;스파이크;Bellum Stunner;True;True;True
16021;플레일;Bellum Flail;True;True;True
16022;네메시스;Nemesis;True;True;True
16023;메탈메이스;Metal Mace;True;True;True
16024;쿼드릴;Quadrille;True;True;True
16025;메이스;TE WoE Mace;True;True;True
16026;RWC메모리메이스;RWC Memory Mace;True;True;True
16027;브라디움돌망치;Evil Slayer Destroyer Hammer;True;True;True
16028;타노스의망치;Thanos Hammer;True;True;True
16029;노블크로스;Noble Cross;True;True;True
16030;파일벙커S;Pile Bunker S;True;True;True
16031;파일벙커P;Pile Bunker P;True;True;True
16032;파일벙커T;Pile Bunker T;True;True;True
16033;로봇의기계팔;Robot's Arm;True;True;True
16036;서늘한철퇴;Blue Mace;True;True;True
16037;빛나는철퇴;Ru Gold Mace;True;True;True
16038;서늘한철퇴;Infinity Mace;True;True;True
16039;숟가락;Spoon;True;True;True
16040;진홍의메이스;Crimson Mace;True;True;True
16041;사념의메이스;Vicious Mind Mace;True;True;True
16043;메테오스트라이크;Meteor Strike;True;True;True
16048;결속의철퇴;Unity Mace;True;True;True
16051;발키리해머;Valkyrie Hammer;True;True;True
16054;메탈메이스;Enhanced Metal Mace;True;True;True
16060;고급양주병;Flask;True;True;True
16063;Long_Mace_IL;Illusion Long Mace;True;True;True
16064;쿼드릴;Trial Genetic's Mace;True;True;True
16065;Iron_Driver_IL;Illusion Iron Driver;True;True;True
16075;빛나는철퇴;Beginner Mechanic's Mace;True;True;True
16076;빛나는철퇴;Beginner Super Novice's Mace;True;True;True
16088;Saphir_Hall_OS;Saphir Hall-OS;True;True;True
16089;Ultio_Spes_OS;Ultio Spes-OS;True;True;True
16092;Engine_Pilebuncker;Engine Pilebunker;True;True;True
16093;Coolant_Injection;Coolant Injection;True;True;True
16094;Gene_Rod;Gene Rod;True;True;True
16095;Lucis_Flail;Lucis Flail;True;True;True
16096;Bright_Mace;Bright Pendulum;True;True;True
