Id;ResourceName;Name;HasBmpCollection;HasBmpItem;HasAct
12909;오래된보라상자;Kafra Card Box(10);;;;
12910;오래된보라상자;Giant Fly Wing Box(10);;;;
12911;오래된보라상자;Neuralizer Box;;;;
12912;오래된보라상자;Convex Mirror Box(10);;;;
12913;오래된보라상자;Blessing Scroll Box(10);;;;
12914;오래된보라상자;Increase Agility Scroll Box(10);;;;
12915;오래된보라상자;Aspersio Scroll Box(10);;;;
12916;오래된보라상자;Assumptio Scroll Box(10);;;;
12917;오래된보라상자;Wind Walk Scroll Box(10);;;;
12918;오래된보라상자;Adrenaline Rush Scroll Box(10);;;;
12919;오래된보라상자;Megaphone Box(10);;;;
12920;오래된보라상자;Enriched Elunium Box(10);;;;
12921;오래된보라상자;Enriched Oridecon Box(10);;;;
12922;오래된보라상자;Token of Siegfried Box(10);;;;
12923;펫알스크롤상자1;Pet Egg Scroll Box;;;;
12924;펫알스크롤상자2;Pet Egg Scroll Box;;;;
12925;풍속성알;Kafra Item Mall Prize Package;;;;
12926;수속성알;Pet Egg Scroll;;;;
12927;오래된보라상자;Aspersio Scroll Box;;;;
12928;빛의주문서;Sacred Scroll;;;;
12929;펫알스크롤상자3;Pet Egg Box 3;;;;
12930;펫알스크롤상자4;Pet Egg Box 4;;;;
12931;펫알스크롤상자5;펫 알 스크롤 상자;;;;
12932;지속성알;펫 알 스크롤;;;;
12933;무속성알;펫 알 스크롤;;;;
12934;암속성알;펫 알 스크롤;;;;
12935;오래된보라상자;Infiltrator Box;;;;
12936;오래된보라상자;Muramasa Box;;;;
12937;오래된보라상자;Excalibur Box;;;;
12938;오래된보라상자;Combat Knife Box;;;;
12939;오래된보라상자;Dagger of Counter Box;;;;
12940;오래된보라상자;Kaiser Knuckle Box;;;;
12941;오래된보라상자;Poll Axe Box;;;;
12942;오래된보라상자;Mighty Staff Box;;;;
12943;오래된보라상자;Light Epsilon Box;;;;
12944;오래된보라상자;Ballista Box;;;;
12945;오래된보라상자;Sage's Diary Box;;;;
12946;오래된보라상자;Asura Box;;;;
12947;오래된보라상자;Apple of Archer Box;;;;
12948;오래된보라상자;Bunny Band Box;;;;
12949;오래된보라상자;Sakkat Box;;;;
12950;오래된보라상자;Grand Circlet Box;;;;
12951;오래된보라상자;Elven Ears Box;;;;
12952;오래된보라상자;Steel Flower Box;;;;
12953;오래된보라상자;Critical Ring Box;;;;
12954;오래된보라상자;Earring Box;;;;
12955;오래된보라상자;Ring Box;;;;
12956;오래된보라상자;Necklace Box;;;;
12957;오래된보라상자;Glove Box;;;;
12958;오래된보라상자;Brooch Box;;;;
12959;오래된보라상자;Rosary Box;;;;
12960;오래된보라상자;Safety Ring Box;;;;
12961;오래된보라상자;Vesper Core 01 Box;;;;
12962;오래된보라상자;Vesper Core 02 Box;;;;
12963;오래된보라상자;Vesper Core 03 Box;;;;
12964;오래된보라상자;Vesper Core 04 Box;;;;
12965;이머전시상자;Emergency Call Level 1 Scroll Box;;;;
12966;이머전시상자;Emergency Level 2 Scroll Box;;;;
12967;이머전시상자;Emergency Level 3 Scroll Box;;;;
12968;주문서다발;Emergency Level 1 Scroll;;;;
12969;주문서다발;Emergency Level 2 Scroll;;;;
12970;주문서다발;Emergency Level 3 Scroll;;;;
12971;공간이동상자;Teleport Scroll Box;;;;
12972;공간이동상자;Teleport Scroll Box;;;;
12973;공간이동상자;Teleport Scroll Box;;;;
12974;공간이동상자;Teleport Scroll Box;;;;
12975;공간이동상자;Teleport Scroll Box;;;;
12976;공간이동상자;Teleport Scroll Box;;;;
12977;마녀의주문서;Teleport Scroll;;;;
12978;마녀의주문서;Teleport Scroll;;;;
12979;마녀의주문서;Teleport Scroll;;;;
12980;마녀의주문서;Teleport Scroll;;;;
12981;마녀의주문서;Teleport Scroll;;;;
12982;마녀의주문서;Teleport Scroll;;;;
12983;펫알스크롤상자6;Pet Egg Scroll Box;;;;
12984;펫알스크롤상자7;Pet Egg Scroll Box;;;;
12985;펫알스크롤상자8;Pet Egg Scroll Box;;;;
12986;펫알스크롤상자9;Pet Egg Scroll Box;;;;
12987;펫알스크롤상자10;Pet Egg Scroll Box;;;;
12988;펫알스크롤상자11;Pet Egg Scroll Box;;;;
12989;독속성알;Dangerous Pet Egg Scroll;;;;
12990;성속성알;Sacred Pet Egg Scroll;;;;
12991;언데드알;Perforated Pet Egg Scroll;;;;
12992;염속성알;Unclear Pet Egg Scroll;;;;
12993;화속성알;Colorful Pet Egg Scroll;;;;
12994;풍속성알;Beautiful Pet Egg Scroll;;;;
12995;햇빛의상자;White Herb Box;;;;
12996;햇빛의상자;Blue Herb Box;;;;
12997;벼락의상자;Elunium Box;;;;
12998;벼락의상자;Oridecon Box;;;;
12999;우울한상자;Dead Branch Box;;;;
13080;러그즈나이프;Rag Knife;;;;
13082;아이보리나이프;Ivory Knife;;;;
13084;에이워즈나이프;Erosion Blade;;;;
13087;하갈라즈나이프;Haggle Knife;;;;
13091;블랙윙;Dagger of Owl;;;;
13121;식스슈터;Python Revolver;;;;
13123;식스슈터;Mary Jane Revolver;;;;
13130;신뢰의권총;Thunderbolt;;;;
13131;Overfishing_Gun;Rental Warrior Gun;;;;
13133;무쌍총;Warrior Gun;;;;
13134;알테어_아레스;Altea Ares;;;;
13135;헤븐즈페더_헬즈파이어;Heaven Feather & Hell's Fire;;;;
13137;어벤저리볼버;Avenger Handgun;;;;
13139;일벽총;Beautiful Gun;;;;
13140;디바핸드건;Diva Handgun;;;;
13141;미라쥬핸드건;Mirage Handgun;;;;
13142;사념의리볼버;Vicious Mind Handgun;;;;
13143;Overfishing_Gun;Hunting Gun;;;;
13147;Blut_Pistol;Blut Pistol;;;;
13188;라이플;Notorious Rifle;;;;
13191;라이플;Heaven's Gate Rifle;;;;
13200;블릿;Bullet;;;;
13201;실버블릿;Old Silver Bullet;;;;
13202;블러디셀;Old Bloody Shell;;;;
13203;플레어스피어;Old Flare Sphere;;;;
13204;라이트닝스피어;Old Lightning Sphere;;;;
13205;포이즌스피어;Old Poison Sphere;;;;
13206;블라인드스피어;Old Blind Sphere;;;;
13207;프리징스피어;Old Freezing Sphere;;;;
13208;공벌레;GongBug;;;;
13210;슬러그탄_1;Slug Shot L;;;;
13211;슬러그탄_2;Slug Shot M;;;;
13212;슬러그탄_3;Slug Shot H;;;;
13213;슬러그탄_4;Slug Shot SH;;;;
13214;슬러그탄_5;Slug Shot XH;;;;
13215;철갑탄;Armor-Piercing Bullet;;;;
13216;작열탄;Blazing Bullet;;;;
13217;빙결탄;Freezing Bullet;;;;
13218;전격탄;Lightning Bullet;;;;
13219;마석탄;Magic Stone Bullet;;;;
13220;실버블릿;Purifying Bullet;;;;
13221;실버블릿;Silver Bullet;;;;
13222;블러디셀;Bloody Shell;;;;
13223;플레어스피어;Incendiary Grenade;;;;
13224;라이트닝스피어;Lightning Grenade;;;;
13225;포이즌스피어;Poison Grenade;;;;
13226;블라인드스피어;Flash Grenade;;;;
13227;프리징스피어;Cryo Grenade;;;;
13228;플레어블릿;Flare Bullet;;;;
13229;라이트닝블릿;Lightning Bullet;;;;
13230;아이스블릿;Ice Bullet;;;;
13231;포이즌블릿;Poison Bullet;;;;
13232;블라인드블릿;Blinding Bullet;;;;
13250;수리검;Shuriken;;;;
13251;수리검_통운;Nimbus Shuriken;;;;
13252;수리검_비환;Flash Shuriken;;;;
13253;수리검_선엽;Sharp Leaf Shuriken;;;;
13254;수리검_침서;Thorn Needle Shuriken;;;;
13255;쿠나이_수;Icicle Kunai;;;;
13256;쿠나이_토;Black Earth Kunai;;;;
13257;쿠나이_풍;High Wind Kunai;;;;
13258;쿠나이_화;Heat Wave Kunai;;;;
13259;쿠나이_독;Fell Poison Kunai;;;;
13260;사과폭탄;Apple Bomb;;;;
13261;야자열매폭탄;Coconut Bomb;;;;
13262;멜론폭탄;Melon Bomb;;;;
13263;파인애플폭탄;Pineapple Bomb;;;;
13264;바나나폭탄;Banana Bomb;;;;
13265;검은덩어리;Black Lump;;;;
13266;검고딱딱한덩어리;Black Hard Lump;;;;
13267;무지딱딱한덩어리;Very Hard Lump;;;;
13268;알수없는가루;Mysterious Powder;;;;
13269;부스트500;Throwing Boost500;;;;
13270;풀스윙K;Throwing Full SwingK;;;;
13271;마나플러스;Throwing Mana Plus;;;;
13272;큐어프리;Throwing Cure Free;;;;
13273;불끈불끈M;Throwing Muramura(M);;;;
13274;활면수F;Throwing Falmons(F);;;;
13275;HP증가포션_소;Throwing HP Increase Potion(Small);;;;
13276;HP증가포션_중;Throwing HP Increase Potion(Medium);;;;
13277;HP증가포션_대;Throwing HP Increase Potion(Large);;;;
13278;SP증가포션_소;Throwing SP Increase Potion(Small);;;;
13279;SP증가포션_중;Throwing SP Increase Potion(Medium);;;;
13280;SP증가포션_대;Throwing SP Increase Potion(Large);;;;
13281;농축화이트포션Z;Throwing Enriched White PotionZ;;;;
13282;비타타500;Throwing Vitata500;;;;
13283;농축샐러마인즙;Throwing Enrich Celermine Juice;;;;
13284;세비지통구이;Throwing Savage BBQ;;;;
13285;칵테일워그블러드;Throwing Warg Blood Cocktail;;;;
13286;마이너양지머리;Throwing Minor Brisket;;;;
13287;시로마아이스티;Throwing Siroma Icetea;;;;
13288;드로세라허브찜;Throwing Drosera Herb Stew;;;;
13289;쁘띠꼬리국수;Throwing Petite Tail Noodle;;;;
13290;검은물체;Throwing Black Thing;;;;
13291;별불가사리;Starfish;;;;
13292;마른오징어;Dried Squid;;;;
13293;날치;Flying Fish;;;;
13294;폭발쿠나이;Explosive Kunai;;;;
13295;수리검;Light Shuriken;;;;
13318;풍마_염월;Flame Moon Huuma Shuriken;;;;
13319;풍마_뇌월;Thunder Moon Huuma Shuriken;;;;
13320;풍마_빙월;Ice Moon Huuma Shuriken;;;;
13324;풍마_염월;Flame Moon Huuma Shuriken;;;;
13325;풍마_뇌월;Thunder Moon Huuma Shuriken;;;;
13326;풍마_빙월;Ice Moon Huuma Shuriken;;;;
13331;어벤저풍마수리검;Avenger Huuma Shuriken;;;;
13333;디바풍마수리검;Diva Huuma Shuriken;;;;
13334;미라쥬풍마수리검;Mirage Huuma Shuriken;;;;
13335;사념의풍마수리검;Vicious Mind Huuma Shuriken;;;;
13339;Neev_Huuma_Shuriken;Neev Huuma Shuriken;;;;
13340;풍마_백화엽;Sakura Blossom Huuma Shuriken;;;;
13342;Blut_Huuma_Shuriken;Blut Huuma Shuriken;;;;
13343;데몬풍마수리검;Abyss Huuma Shuriken;;;;
13458;타노스의검;Requiem Sword;;;;
13459;루베르;Ruber;;;;
13463;엑스칼리버;Excalibur;;;;
13464;신축만능팔;Elastic Hand;;;;
13465;세이브더킹;Save the King;;;;
13466;빛나는검;Diva Blade;;;;
13467;서늘한검;Mirage Blade;;;;
13468;사념의세이버;Vicious Mind Saber;;;;
13470;봉인된매직소드;Burning Sword;;;;
13471;봉인된이블소드;Abyss Sword;;;;
13472;봉인된맥시멈소드;Purification Sword;;;;
13500;오래된보라상자;Life Insurrance Box;;;;
13501;오래된보라상자;Experience Scroll Box;;;;
13502;오래된보라상자;Refined Drooping Cat Box;;;;
13503;오래된보라상자;Magestic Goat Box;;;;
13504;오래된보라상자;Refined Deviruchi Hat Box;;;;
13505;오래된보라상자;Executioner Box;;;;
13506;오래된보라상자;Refined Bloody Axe Box;;;;
13507;오래된보라상자;Tomahawk Box;;;;
13508;오래된보라상자;Rudra Bow Box;;;;
13509;오래된보라상자;Cutlas Box;;;;
13510;오래된보라상자;Solar Sword Box;;;;
13511;오래된보라상자;Swordbreaker Box;;;;
13512;오래된보라상자;Mailbreaker Box;;;;
13513;오래된보라상자;Moonlight Sword Box;;;;
13514;오래된보라상자;Wrench Box;;;;
13515;오래된보라상자;Grape Box;;;;
13516;오래된보라상자;Royal Jelly Box;;;;
13517;오래된보라상자;Yggdrasil Berry Box;;;;
13518;오래된보라상자;Weapon Card Scroll Box;;;;
13519;오래된보라상자;Armor Card Scroll Box;;;;
13520;오래된보라상자;Helmet Card Scroll Box;;;;
13521;오래된보라상자;Garment Card Scroll Box;;;;
13522;오래된보라상자;Shield Card Scroll Box;;;;
13523;오래된보라상자;Shoes Card Scroll Box;;;;
13524;오래된보라상자;Accessory Card Scroll Box;;;;
13525;오래된보라상자;Zeny Pet Egg Scroll Box;;;;
13526;오래된보라상자;Pet Egg Scroll Box 12;;;;
13527;오래된보라상자;Pet Egg Scroll Box 13;;;;
13528;오래된보라상자;Pet Egg Scroll Box 14;;;;
13529;오래된보라상자;Pet Egg Scroll Box 15;;;;
13530;오래된보라상자;Pet Egg Scroll Box 16;;;;
13531;오래된보라상자;Light Red Potion Box;;;;
13532;오래된보라상자;Light Orange Potion Box;;;;
13533;오래된보라상자;Light Yellow Potion Box;;;;
13534;오래된보라상자;Light White Potion Box;;;;
13535;오래된보라상자;Light Concentration Potion Box;;;;
13536;오래된보라상자;Light Awakening Potion Box;;;;
13537;오래된보라상자;Light Berserk Potion Box;;;;
13538;원한의상자;Meteor Storm Scroll Box;;;;
13539;원한의상자;Storm Gust Scroll Box;;;;
13540;원한의상자;Lord of Vermilion Scroll Box;;;;
13541;햇빛의상자;Lex Aeterna Scroll Box;;;;
13542;햇빛의상자;Magnificat Scroll Box;;;;
13543;햇빛의상자;Chemical Protection Helm Scroll Box;;;;
13544;햇빛의상자;Chemical Protection Shield Scroll Box;;;;
13545;햇빛의상자;Chemical Protection Armor Scroll Box;;;;
13546;햇빛의상자;Chemical Protection Weapon Scroll Box;;;;
13547;햇빛의상자;Repair Weapon Scroll Box;;;;
13548;오래된보라상자;Big Bun Box;;;;
13549;오래된보라상자;Pill Box;;;;
13550;오래된보라상자;Fish Slice Box;;;;
13551;오래된보라상자;Chewy Ricecake Box;;;;
13552;오래된보라상자;Pastry Box;;;;
13553;햇빛의상자;Dungeon Teleport Scroll Box(5);;;;
13554;오래된보라상자;Weapon Card Scroll Box;;;;
13555;오래된보라상자;Weapon Card Scroll Box;;;;
13556;오래된보라상자;Armor Card Scroll Box;;;;
13557;오래된보라상자;Accessory Card Scroll Box;;;;
13558;수속성알;Weapon Card Scroll;;;;
13559;화속성알;Armor Card Scroll;;;;
13560;독속성알;Helmet Card Scroll;;;;
13561;무속성알;Garment Card Scroll;;;;
13562;화속성알;Shield Card Scroll;;;;
13563;풍속성알;Shoes Card Scroll;;;;
13564;지속성알;Accessory Card Scroll;;;;
13565;수속성알;Weapon Card Scroll;;;;
13566;수속성알;Weapon Card Scroll;;;;
13567;화속성알;Armor Card Scroll;;;;
13568;암속성알;Accessory Card Scroll;;;;
13569;오래된보라상자;PVP Teleport Scroll Box;;;;
13570;오래된보라상자;Giant Fly Wing Box(50);;;;
13571;오래된보라상자;Giant Fly Wing Box(100);;;;
13572;오래된보라상자;Hwergelmir's Tonic Box(30);;;;
13573;오래된보라상자;Hwergelmir's Tonic Box(50);;;;
13574;오래된보라상자;Cooked Nine Tail's Tails Box(30);;;;
13575;오래된보라상자;Cooked Nine Tail's Tails Box(50);;;;
13576;오래된보라상자;Increase Agility Scroll Box(30);;;;
13577;오래된보라상자;Increase Agility Scroll Box(50);;;;
13578;오래된보라상자;Stew of Immortality Box(30);;;;
13579;오래된보라상자;Stew of Immortality Box(50);;;;
13580;오래된보라상자;Life Insurance Box(30);;;;
13581;오래된보라상자;Life Insurrance Box(50);;;;
13582;오래된보라상자;Convex Mirror Box(5);;;;
13583;오래된보라상자;Convex Mirror Box(30);;;;
13584;오래된보라상자;Blessing Scroll Box(30);;;;
13585;오래된보라상자;Blessing Scroll Box(50);;;;
13586;오래된보라상자;Adrenaline Rush Scroll Box(30);;;;
13587;오래된보라상자;Adrenaline Rush Scroll Box(50);;;;
13588;오래된보라상자;Assumptio Scroll Box(30);;;;
13589;오래된보라상자;Assumptio Scroll Box(50);;;;
13590;오래된보라상자;Aspersio Scroll Box(30);;;;
13591;오래된보라상자;Aspersio Scroll Box(50);;;;
13592;오래된보라상자;Steamed Desert Scorpions Box(30);;;;
13593;오래된보라상자;Steamed Desert Scorpions Box(50);;;;
13594;오래된보라상자;Wind Walk Scroll Box(30);;;;
13595;오래된보라상자;Wind Walk Scroll Box(50);;;;
13596;오래된보라상자;Dragon Breath Cocktail Box(30);;;;
13597;오래된보라상자;Dragon Breath Cocktail Box(50);;;;
13598;오래된보라상자;Battle Manual Box;;;;
13599;오래된보라상자;Battle Manual Box(5);;;;
13600;오래된보라상자;Token of Siegfried Box(5);;;;
13601;오래된보라상자;Token of Siegfried Box(20);;;;
13602;오래된보라상자;Kafra Card Box(30);;;;
13603;오래된보라상자;Kafra Card Box(50);;;;
13604;오래된보라상자;Steamed Tongue Box(30);;;;
13605;오래된보라상자;Steamed Tongue Box(50);;;;
13606;오래된보라상자;Bubble Gum Box;;;;
13607;오래된보라상자;Bubble Gum Box(5);;;;
13608;오래된보라상자;Megaphone Box;;;;
13609;오래된보라상자;Megaphone Box(5);;;;
13610;오래된보라상자;Enriched Elunium Box(5);;;;
13611;오래된보라상자;Enriched Oridecon Box(5);;;;
13612;오래된보라상자;Arrest Handcuffs Box;;;;
13613;햇빛의상자;Super Pet Egg Box 1;;;;
13614;햇빛의상자;Super Pet Egg Box 2;;;;
13615;햇빛의상자;Super Pet Egg Box 3;;;;
13616;햇빛의상자;Super Pet Egg Box 4;;;;
13617;어둠의룬;Super Pet Egg 1;;;;
13618;아이오브헬리온;Super Pet Egg 2;;;;
13619;레드블러드;Super Pet Egg 3;;;;
13620;태양신의상징;Super Pet Egg 4;;;;
13621;오래된보라상자;Greed Scroll Box(30);;;;
13622;오래된보라상자;Greed Scroll Box(50);;;;
13623;오래된보라상자;Greed Scroll 100pc Box;;;;
13624;오래된보라상자;Evasion Scroll Box;;;;
13625;오래된보라상자;Concentration Scroll Box;;;;
13626;선물상자_2;Super Card Pet Egg Box 1;;;;
13627;선물상자_2;Super Card Pet Egg Box 2;;;;
13628;선물상자_2;Super Card Pet Egg Box 3;;;;
13629;선물상자_2;Super Card Pet Egg Box 4;;;;
13630;용의보주_황;Super Card Pet Egg 1;;;;
13631;용의보주_홍;Super Card Pet Egg 2;;;;
13632;용의보주_청;Super Card Pet Egg 3;;;;
13633;용의보주_녹;Super Card Pet Egg 4;;;;
13634;햇빛의상자;1 Hour Package Vol. 1;;;;
13635;햇빛의상자;1 Hour Package Vol. 2;;;;
13636;햇빛의상자;1 Hour Package Vol. 3;;;;
13637;햇빛의상자;1 Hour Package Vol. 4;;;;
13638;햇빛의상자;1 Hour Package Vol. 5;;;;
13639;햇빛의상자;1 Hour Package Vol. 6;;;;
13640;햇빛의상자;2 Hour Package Vol. 1;;;;
13641;햇빛의상자;2 Hour Package Vol. 2;;;;
13642;햇빛의상자;Start your Journey Pack;;;;
13643;햇빛의상자;2 Hour Package Vol. 4;;;;
13644;햇빛의상자;2 Hour Package Vol. 5;;;;
13645;햇빛의상자;2 Hour Package Vol. 6;;;;
13646;오래된보라상자;Refined Infiltrator Box;;;;
13647;오래된보라상자;Refined Muramasa Box;;;;
13648;오래된보라상자;Refined Excalibur Box;;;;
13649;오래된보라상자;Refined Combat Knife Box;;;;
13650;오래된보라상자;Refined Dagger of Counter Box;;;;
13651;오래된보라상자;Refined Kaiser Knuckle Box;;;;
13652;오래된보라상자;Refined Pole Axe Box;;;;
13653;오래된보라상자;Refined Mighty Staff Box;;;;
13654;오래된보라상자;Refined Light Epsilon Box;;;;
13655;오래된보라상자;Refined Ballista Box;;;;
13656;오래된보라상자;Refined Sage's Diary Box;;;;
13657;오래된보라상자;Refined Ashura Box;;;;
13658;오래된보라상자;Refined Apple of Archer Box;;;;
13659;오래된보라상자;Refined Bunny Band Box;;;;
13660;오래된보라상자;Refined Sakkat Box;;;;
13661;오래된보라상자;Refined Grand Circlet Box;;;;
13662;오래된보라상자;Refined Elven Ears Box;;;;
13663;오래된보라상자;Refined Romantic Flower Box;;;;
13664;오래된보라상자;Refined Critical Ring Box;;;;
13665;오래된보라상자;Refined Earring Box;;;;
13666;오래된보라상자;Refined Ring Box;;;;
13667;오래된보라상자;Refined Necklace Box;;;;
13668;오래된보라상자;Refined Glove Box;;;;
13669;오래된보라상자;Refined Brooch Box;;;;
13670;오래된보라상자;Refined Rosary Box;;;;
13671;오래된보라상자;Refined Safety Ring Box;;;;
13672;오래된보라상자;Refined Vesper Core 01 Box;;;;
13673;오래된보라상자;Refined Vesper Core 02 Box;;;;
13674;오래된보라상자;Refined Vesper Core 03 Box;;;;
13675;오래된보라상자;Refined Vesper Core 04 Box;;;;
13676;오래된보라상자;Refined Drooping Cat Box;;;;
13677;오래된보라상자;Refined Majestic Goat Box;;;;
13678;오래된보라상자;Refined Deviruchi Hat Box;;;;
13679;오래된보라상자;Refined Executioner Box;;;;
13680;오래된보라상자;Bloody Axe Box;;;;
